Product_ID,CurrencyKey,UnitCost,ExchangeRate,CNY,SCD_EffectiveDate
303040304013,23,207.2551,6.63,1374.101313,01-10-2014
303040304014,23,172.1154,6.63,1141.125102,01-10-2014
303040304015,23,1719.3976,6.63,11399.60609,01-10-2014
303040304016,23,1824.3927,6.63,12095.7236,01-10-2014
303040304017,23,1362.6286,6.63,9034.227618,01-10-2014
303040304018,23,1494.7124,6.63,9909.943212,01-10-2014
303040304019,23,791.373,6.63,5246.80299,01-10-2014
303040304020,23,852.4319,6.63,5651.623497,01-10-2014
303040304021,23,440.417,6.63,2919.96471,01-10-2014
303040304022,23,567.1953,6.63,3760.504839,01-10-2014
303040304023,23,347.7448,6.63,2305.548024,01-10-2014
303040304024,23,453.1637,6.63,3004.475331,01-10-2014
303040304025,23,347.7448,6.63,2305.548024,01-10-2014
303040304026,23,242.3947,6.63,1607.076861,01-10-2014
303040304027,23,207.2551,6.63,1374.101313,01-10-2014
303040304028,23,172.1154,6.63,1141.125102,01-10-2014
303040304029,23,1719.3976,6.63,11399.60609,01-10-2014
303040304030,23,1983.8057,6.63,13152.63179,01-10-2014
303040304031,23,1362.6286,6.63,9034.227618,01-10-2014
303040304032,23,1494.7124,6.63,9909.943212,01-10-2014
303040304033,23,791.373,6.63,5246.80299,01-10-2014
303040304034,23,852.4319,6.63,5651.623497,01-10-2014
303040304035,23,488.3034,6.63,3237.451542,01-10-2014
303040304036,23,567.1953,6.63,3760.504839,01-10-2014
303040304037,23,347.7448,6.63,2305.548024,01-10-2014
303040304038,23,453.1637,6.63,3004.475331,01-10-2014
303040304039,23,347.7448,6.63,2305.548024,01-10-2014
303040304040,23,157.5083,6.63,1044.280029,01-10-2014
303040304041,23,207.2551,6.63,1374.101313,01-10-2014
303040304042,23,205.4636,6.63,1362.223668,01-10-2014
303040304043,23,1719.3976,6.63,11399.60609,01-10-2014
303040304044,23,1983.8057,6.63,13152.63179,01-10-2014
303040304045,23,1362.6286,6.63,9034.227618,01-10-2014
303040304046,23,1494.7124,6.63,9909.943212,01-10-2014
303040304047,23,791.373,6.63,5246.80299,01-10-2014
303040304048,23,852.4319,6.63,5651.623497,01-10-2014
303040304049,23,488.3034,6.63,3237.451542,01-10-2014
303040304050,23,567.1953,6.63,3760.504839,01-10-2014
303040304051,23,347.7448,6.63,2305.548024,01-10-2014
303040304052,23,453.1637,6.63,3004.475331,01-10-2014
303040304053,23,347.7448,6.63,2305.548024,01-10-2014
303040304054,23,157.5083,6.63,1044.280029,01-10-2014
303040304055,23,207.2551,6.63,1374.101313,01-10-2014
303040304056,23,205.4636,6.63,1362.223668,01-10-2014
303040304057,23,1869.6362,6.63,12395.68801,01-10-2014
303040304058,23,1824.3927,6.63,12095.7236,01-10-2014
303040304059,23,1362.6286,6.63,9034.227618,01-10-2014
303040304060,23,1494.7124,6.63,9909.943212,01-10-2014
303040304061,23,791.373,6.63,5246.80299,01-10-2014
303040304062,23,852.4319,6.63,5651.623497,01-10-2014
303040304063,23,488.3034,6.63,3237.451542,01-10-2014
303040304064,23,567.1953,6.63,3760.504839,01-10-2014
303040304065,23,347.7448,6.63,2305.548024,01-10-2014
303040304066,23,453.1637,6.63,3004.475331,01-10-2014
303040304067,23,347.7448,6.63,2305.548024,01-10-2014
303040304068,23,1869.6362,6.63,12395.68801,01-10-2014
303040304069,23,1824.3927,6.63,12095.7236,01-10-2014
303040304070,23,1362.6286,6.63,9034.227618,01-10-2014
303040304071,23,1494.7124,6.63,9909.943212,01-10-2014
303040304072,23,791.373,6.63,5246.80299,01-10-2014
303040304073,23,852.4319,6.63,5651.623497,01-10-2014
303040304074,23,488.3034,6.63,3237.451542,01-10-2014
303040304075,23,567.1953,6.63,3760.504839,01-10-2014
303040304076,23,347.7448,6.63,2305.548024,01-10-2014
303040304077,23,453.1637,6.63,3004.475331,01-10-2014
303040304078,23,347.7448,6.63,2305.548024,01-10-2014
303050305001,23,5239.1155,6.63,34735.33577,01-10-2014
303050305002,23,5704.8193,6.63,37822.95196,01-10-2014
303050305003,23,2214.7627,6.63,14683.8767,01-10-2014
303050305004,23,3165.3248,6.63,20986.10342,01-10-2014
303050305005,23,804.4224,6.63,5333.320512,01-10-2014
303050305006,23,1752.8486,6.63,11621.38622,01-10-2014
303050305007,23,963.6484,6.63,6388.988892,01-10-2014
303050305008,23,658.1598,6.63,4363.599474,01-10-2014
303050305009,23,766.9229,6.63,5084.698827,01-10-2014
303050305010,23,601.9905,6.63,3991.197015,01-10-2014
303050305011,23,488.3034,6.63,3237.451542,01-10-2014
303050305012,23,382.8844,6.63,2538.523572,01-10-2014
303050305013,23,5239.1155,6.63,34735.33577,01-10-2014
303050305014,23,5704.8193,6.63,37822.95196,01-10-2014
303050305015,23,2214.7627,6.63,14683.8767,01-10-2014
303050305016,23,3165.3248,6.63,20986.10342,01-10-2014
303050305017,23,804.4224,6.63,5333.320512,01-10-2014
303050305018,23,1752.8486,6.63,11621.38622,01-10-2014
303050305019,23,963.6484,6.63,6388.988892,01-10-2014
303050305020,23,658.1598,6.63,4363.599474,01-10-2014
303050305021,23,766.9229,6.63,5084.698827,01-10-2014
303050305022,23,601.9905,6.63,3991.197015,01-10-2014
303050305023,23,488.3034,6.63,3237.451542,01-10-2014
303050305024,23,382.8844,6.63,2538.523572,01-10-2014
303050305025,23,5239.1155,6.63,34735.33577,01-10-2014
303050305026,23,5704.8193,6.63,37822.95196,01-10-2014
303050305027,23,2214.7627,6.63,14683.8767,01-10-2014
303050305028,23,3165.3248,6.63,20986.10342,01-10-2014
303050305029,23,804.4224,6.63,5333.320512,01-10-2014
303050305030,23,1752.8486,6.63,11621.38622,01-10-2014
303050305031,23,963.6484,6.63,6388.988892,01-10-2014
303050305032,23,658.1598,6.63,4363.599474,01-10-2014
303050305033,23,766.9229,6.63,5084.698827,01-10-2014
303050305034,23,601.9905,6.63,3991.197015,01-10-2014
303050305035,23,488.3034,6.63,3237.451542,01-10-2014
303050305036,23,382.8844,6.63,2538.523572,01-10-2014
303050305037,23,5239.1155,6.63,34735.33577,01-10-2014
303050305038,23,5246.3963,6.63,34783.60747,01-10-2014
303050305039,23,2214.7627,6.63,14683.8767,01-10-2014
303050305040,23,3165.3248,6.63,20986.10342,01-10-2014
303050305041,23,804.4224,6.63,5333.320512,01-10-2014
303050305042,23,1752.8486,6.63,11621.38622,01-10-2014
303050305043,23,1010.4274,6.63,6699.133662,01-10-2014
303050305044,23,913.5572,6.63,6056.884236,01-10-2014
303050305045,23,552.5194,6.63,3663.203622,01-10-2014
303050305046,23,433.7336,6.63,2875.653768,01-10-2014
303050305047,23,488.3034,6.63,3237.451542,01-10-2014
303050305048,23,382.8844,6.63,2538.523572,01-10-2014
303050305049,23,5239.1155,6.63,34735.33577,01-10-2014
303050305050,23,5246.3963,6.63,34783.60747,01-10-2014
303050305051,23,2214.7627,6.63,14683.8767,01-10-2014
303050305052,23,3165.3248,6.63,20986.10342,01-10-2014
303050305053,23,804.4224,6.63,5333.320512,01-10-2014
303050305054,23,1752.8486,6.63,11621.38622,01-10-2014
303050305055,23,1010.4274,6.63,6699.133662,01-10-2014
303050305056,23,913.5572,6.63,6056.884236,01-10-2014
303050305057,23,552.5194,6.63,3663.203622,01-10-2014
303050305058,23,433.7336,6.63,2875.653768,01-10-2014
303050305059,23,488.3034,6.63,3237.451542,01-10-2014
303050305060,23,382.8844,6.63,2538.523572,01-10-2014
303050305061,23,5239.1155,6.63,34735.33577,01-10-2014
303050305062,23,5246.3963,6.63,34783.60747,01-10-2014
303050305063,23,2214.7627,6.63,14683.8767,01-10-2014
303050305064,23,3165.3248,6.63,20986.10342,01-10-2014
303050305065,23,804.4224,6.63,5333.320512,01-10-2014
303050305066,23,1752.8486,6.63,11621.38622,01-10-2014
303050305067,23,1010.4274,6.63,6699.133662,01-10-2014
303050305068,23,913.5572,6.63,6056.884236,01-10-2014
303050305069,23,552.5194,6.63,3663.203622,01-10-2014
303050305070,23,433.7336,6.63,2875.653768,01-10-2014
303050305071,23,488.3034,6.63,3237.451542,01-10-2014
303050305072,23,382.8844,6.63,2538.523572,01-10-2014
303050305073,23,5052.0043,6.63,33494.78851,01-10-2014
303050305074,23,5501.0757,6.63,36472.13189,01-10-2014
303050305075,23,2214.7627,6.63,14683.8767,01-10-2014
303050305076,23,3165.3248,6.63,20986.10342,01-10-2014
303050305077,23,804.4224,6.63,5333.320512,01-10-2014
303050305078,23,1752.8486,6.63,11621.38622,01-10-2014
303050305079,23,963.6484,6.63,6388.988892,01-10-2014
303050305080,23,658.1598,6.63,4363.599474,01-10-2014
303050305081,23,766.9229,6.63,5084.698827,01-10-2014
303050305082,23,601.9905,6.63,3991.197015,01-10-2014
303050305083,23,488.3034,6.63,3237.451542,01-10-2014
303050305084,23,5052.0043,6.63,33494.78851,01-10-2014
303050305085,23,5501.0757,6.63,36472.13189,01-10-2014
303050305086,23,2214.7627,6.63,14683.8767,01-10-2014
303050305087,23,3165.3248,6.63,20986.10342,01-10-2014
303050305088,23,804.4224,6.63,5333.320512,01-10-2014
303050305089,23,1752.8486,6.63,11621.38622,01-10-2014
303050305090,23,963.6484,6.63,6388.988892,01-10-2014
303050305091,23,658.1598,6.63,4363.599474,01-10-2014
303050305092,23,766.9229,6.63,5084.698827,01-10-2014
303050305093,23,601.9905,6.63,3991.197015,01-10-2014
303050305094,23,488.3034,6.63,3237.451542,01-10-2014
303050305095,23,5052.0043,6.63,33494.78851,01-10-2014
303050305096,23,5501.0757,6.63,36472.13189,01-10-2014
303050305097,23,2214.7627,6.63,14683.8767,01-10-2014
303050305098,23,3165.3248,6.63,20986.10342,01-10-2014
303050305099,23,804.4224,6.63,5333.320512,01-10-2014
303050305100,23,1752.8486,6.63,11621.38622,01-10-2014
303050305101,23,963.6484,6.63,6388.988892,01-10-2014
303050305102,23,658.1598,6.63,4363.599474,01-10-2014
303050305103,23,766.9229,6.63,5084.698827,01-10-2014
303060306001,23,503.8062,6.63,3340.235106,01-10-2014
303060306002,23,535.5007,6.63,3550.369641,01-10-2014
303060306003,23,277.5344,6.63,1840.053072,01-10-2014
303060306004,23,460.1006,6.63,3050.466978,01-10-2014
303060306005,23,499.9477,6.63,3314.653251,01-10-2014
303060306006,23,281.0852,6.63,1863.594876,01-10-2014
303060306007,23,277.5344,6.63,1840.053072,01-10-2014
303060306008,23,319.633,6.63,2119.16679,01-10-2014
303060306009,23,274.0204,6.63,1816.755252,01-10-2014
303060306010,23,367.5194,6.63,2436.653622,01-10-2014
303060306011,23,383.3667,6.63,2541.721221,01-10-2014
303060306012,23,430.9086,6.63,2856.924018,01-10-2014
303060306013,23,408.7224,6.63,2709.829512,01-10-2014
303060306014,23,506.9756,6.63,3361.248228,01-10-2014
303060306015,23,460.407,6.63,3052.49841,01-10-2014
303060306016,23,455.2504,6.63,3018.310152,01-10-2014
303060306017,23,477.1414,6.63,3163.447482,01-10-2014
303060306018,23,343.8162,6.63,2279.501406,01-10-2014
303060306019,23,503.8062,6.63,3340.235106,01-10-2014
303060306020,23,520.4803,6.63,3450.784389,01-10-2014
303060306021,23,538.7391,6.63,3571.840233,01-10-2014
303060306022,23,566.1618,6.63,3753.652734,01-10-2014
303060306023,23,522.754,6.63,3465.85902,01-10-2014
303060306024,23,358.2867,6.63,2375.440821,01-10-2014
303060306025,23,516.484,6.63,3424.28892,01-10-2014
303060306026,23,601.9905,6.63,3991.197015,01-10-2014
303060306027,23,465.7727,6.63,3088.073001,01-10-2014
303060306028,23,595.6516,6.63,3949.170108,01-10-2014
303060306029,23,621.0072,6.63,4117.277736,01-10-2014
303060306030,23,503.8062,6.63,3340.235106,01-10-2014
303060306031,23,535.5007,6.63,3550.369641,01-10-2014
303060306032,23,277.5344,6.63,1840.053072,01-10-2014
303060306033,23,460.1006,6.63,3050.466978,01-10-2014
303060306034,23,499.9477,6.63,3314.653251,01-10-2014
303060306035,23,281.0852,6.63,1863.594876,01-10-2014
303060306036,23,277.5344,6.63,1840.053072,01-10-2014
303060306037,23,319.633,6.63,2119.16679,01-10-2014
303060306038,23,274.0204,6.63,1816.755252,01-10-2014
303060306039,23,367.5194,6.63,2436.653622,01-10-2014
303060306040,23,383.3667,6.63,2541.721221,01-10-2014
303060306041,23,430.9086,6.63,2856.924018,01-10-2014
303060306042,23,408.7224,6.63,2709.829512,01-10-2014
303060306043,23,506.9756,6.63,3361.248228,01-10-2014
303060306044,23,460.407,6.63,3052.49841,01-10-2014
303060306045,23,455.2504,6.63,3018.310152,01-10-2014
303060306046,23,477.1414,6.63,3163.447482,01-10-2014
303060306047,23,343.8162,6.63,2279.501406,01-10-2014
303060306048,23,503.8062,6.63,3340.235106,01-10-2014
303060306049,23,520.4803,6.63,3450.784389,01-10-2014
303060306050,23,538.7391,6.63,3571.840233,01-10-2014
303060306051,23,566.1618,6.63,3753.652734,01-10-2014
303060306052,23,522.754,6.63,3465.85902,01-10-2014
303060306053,23,358.2867,6.63,2375.440821,01-10-2014
303060306054,23,516.484,6.63,3424.28892,01-10-2014
303060306055,23,601.9905,6.63,3991.197015,01-10-2014
303060306056,23,465.7727,6.63,3088.073001,01-10-2014
303060306057,23,595.6516,6.63,3949.170108,01-10-2014
303060306058,23,621.0072,6.63,4117.277736,01-10-2014
303060306059,23,503.8062,6.63,3340.235106,01-10-2014
303060306060,23,535.5007,6.63,3550.369641,01-10-2014
303060306061,23,277.5344,6.63,1840.053072,01-10-2014
303060306062,23,460.1006,6.63,3050.466978,01-10-2014
303060306063,23,499.9477,6.63,3314.653251,01-10-2014
303060306064,23,281.0852,6.63,1863.594876,01-10-2014
303060306065,23,277.5344,6.63,1840.053072,01-10-2014
303060306066,23,319.633,6.63,2119.16679,01-10-2014
303060306067,23,274.0204,6.63,1816.755252,01-10-2014
303060306068,23,367.5194,6.63,2436.653622,01-10-2014
303060306069,23,383.3667,6.63,2541.721221,01-10-2014
303060306070,23,430.9086,6.63,2856.924018,01-10-2014
303060306071,23,408.7224,6.63,2709.829512,01-10-2014
303060306072,23,506.9756,6.63,3361.248228,01-10-2014
303060306073,23,460.407,6.63,3052.49841,01-10-2014
303060306074,23,455.2504,6.63,3018.310152,01-10-2014
303060306075,23,477.1414,6.63,3163.447482,01-10-2014
303060306076,23,343.8162,6.63,2279.501406,01-10-2014
303060306077,23,503.8062,6.63,3340.235106,01-10-2014
303060306078,23,520.4803,6.63,3450.784389,01-10-2014
303060306079,23,538.7391,6.63,3571.840233,01-10-2014
303060306080,23,566.1618,6.63,3753.652734,01-10-2014
303060306081,23,522.754,6.63,3465.85902,01-10-2014
303060306082,23,358.2867,6.63,2375.440821,01-10-2014
303060306083,23,516.484,6.63,3424.28892,01-10-2014
303060306084,23,601.9905,6.63,3991.197015,01-10-2014
303060306085,23,465.7727,6.63,3088.073001,01-10-2014
303060306086,23,595.6516,6.63,3949.170108,01-10-2014
303060306087,23,621.0072,6.63,4117.277736,01-10-2014
303060306088,23,383.3667,6.63,2541.721221,01-10-2014
303060306089,23,430.9086,6.63,2856.924018,01-10-2014
303060306090,23,408.7224,6.63,2709.829512,01-10-2014
303060306091,23,488.8693,6.63,3241.203459,01-10-2014
303060306092,23,500.6367,6.63,3319.221321,01-10-2014
303060306093,23,434.174,6.63,2878.57362,01-10-2014
303060306094,23,438.7996,6.63,2909.241348,01-10-2014
303060306095,23,373.8583,6.63,2478.680529,01-10-2014
303060306096,23,503.8062,6.63,3340.235106,01-10-2014
303060306097,23,478.656,6.63,3173.48928,01-10-2014
303060306098,23,538.7391,6.63,3571.840233,01-10-2014
303060306099,23,520.6667,6.63,3452.020221,01-10-2014
303060306100,23,480.747,6.63,3187.35261,01-10-2014
303060306101,23,358.2867,6.63,2375.440821,01-10-2014
303080308001,23,45.4748,6.63,301.497924,01-10-2014
303080308002,23,140.1452,6.63,929.162676,01-10-2014
303080308003,23,63.1825,6.63,418.899975,01-10-2014
303080308004,23,52.2961,6.63,346.723143,01-10-2014
303080308005,23,45.4748,6.63,301.497924,01-10-2014
303080308006,23,47.4041,6.63,314.289183,01-10-2014
303080308007,23,50.4284,6.63,334.340292,01-10-2014
303080308008,23,30.1099,6.63,199.628637,01-10-2014
303080308009,23,40.3762,6.63,267.694206,01-10-2014
303080308010,23,33.3482,6.63,221.098566,01-10-2014
303080308011,23,36.4488,6.63,241.655544,01-10-2014
303080308012,23,105.0056,6.63,696.187128,01-10-2014
303080308013,23,89.5717,6.63,593.860371,01-10-2014
303080308014,23,94.7393,6.63,628.121559,01-10-2014
303080308015,23,88.4003,6.63,586.093989,01-10-2014
303080308016,23,85.2432,6.63,565.162416,01-10-2014
303080308017,23,41.8231,6.63,277.287153,01-10-2014
303080308018,23,44.9255,6.63,297.856065,01-10-2014
303080308019,23,59.3929,6.63,393.774927,01-10-2014
303080308020,23,74.6127,6.63,494.682201,01-10-2014
303080308021,23,75.7225,6.63,502.040175,01-10-2014
303080308022,23,87.8344,6.63,582.342072,01-10-2014
303080308023,23,96.7577,6.63,641.503551,01-10-2014
303080308024,23,69.9348,6.63,463.667724,01-10-2014
303080308025,23,54.432,6.63,360.88416,01-10-2014
303080308026,23,60.6602,6.63,402.177126,01-10-2014
303080308027,23,77.6025,6.63,514.504575,01-10-2014
303080308028,23,170.8942,6.63,1133.028546,01-10-2014
303080308029,23,55.8789,6.63,370.477107,01-10-2014
303080308030,23,41.8231,6.63,277.287153,01-10-2014
303080308031,23,53.8833,6.63,357.246279,01-10-2014
303080308032,23,52.488,6.63,347.99544,01-10-2014
303080308033,23,33.5199,6.63,222.236937,01-10-2014
303080308034,23,69.6377,6.63,461.697951,01-10-2014
303080308035,23,48.851,6.63,323.88213,01-10-2014
303080308036,23,45.4748,6.63,301.497924,01-10-2014
303080308037,23,140.1452,6.63,929.162676,01-10-2014
303080308038,23,63.1825,6.63,418.899975,01-10-2014
303080308039,23,52.2961,6.63,346.723143,01-10-2014
303080308040,23,45.4748,6.63,301.497924,01-10-2014
303080308041,23,47.4041,6.63,314.289183,01-10-2014
303080308042,23,50.4284,6.63,334.340292,01-10-2014
303080308043,23,30.1099,6.63,199.628637,01-10-2014
303080308044,23,40.3762,6.63,267.694206,01-10-2014
303080308045,23,33.3482,6.63,221.098566,01-10-2014
303080308046,23,36.4488,6.63,241.655544,01-10-2014
303080308047,23,105.0056,6.63,696.187128,01-10-2014
303080308048,23,89.5717,6.63,593.860371,01-10-2014
303080308049,23,94.7393,6.63,628.121559,01-10-2014
303080308050,23,88.4003,6.63,586.093989,01-10-2014
303080308051,23,85.2432,6.63,565.162416,01-10-2014
303080308052,23,41.8231,6.63,277.287153,01-10-2014
303080308053,23,44.9255,6.63,297.856065,01-10-2014
303080308054,23,59.3929,6.63,393.774927,01-10-2014
303080308055,23,74.6127,6.63,494.682201,01-10-2014
303080308056,23,75.7225,6.63,502.040175,01-10-2014
303080308057,23,87.8344,6.63,582.342072,01-10-2014
303080308058,23,96.7577,6.63,641.503551,01-10-2014
303080308059,23,69.9348,6.63,463.667724,01-10-2014
303080308060,23,54.432,6.63,360.88416,01-10-2014
303080308061,23,57.8519,6.63,383.558097,01-10-2014
303080308062,23,74.0098,6.63,490.684974,01-10-2014
303080308063,23,170.8942,6.63,1133.028546,01-10-2014
303080308064,23,55.8789,6.63,370.477107,01-10-2014
303080308065,23,41.8231,6.63,277.287153,01-10-2014
303080308066,23,45.4748,6.63,301.497924,01-10-2014
303080308067,23,140.1452,6.63,929.162676,01-10-2014
303080308068,23,63.1825,6.63,418.899975,01-10-2014
303080308069,23,52.2961,6.63,346.723143,01-10-2014
303080308070,23,45.4748,6.63,301.497924,01-10-2014
303080308071,23,47.4041,6.63,314.289183,01-10-2014
303080308072,23,50.4284,6.63,334.340292,01-10-2014
303080308073,23,30.1099,6.63,199.628637,01-10-2014
303080308074,23,40.3762,6.63,267.694206,01-10-2014
303080308075,23,33.3482,6.63,221.098566,01-10-2014
303080308076,23,36.4488,6.63,241.655544,01-10-2014
303080308077,23,105.0056,6.63,696.187128,01-10-2014
303080308078,23,89.5717,6.63,593.860371,01-10-2014
303080308079,23,94.7393,6.63,628.121559,01-10-2014
303080308080,23,88.4003,6.63,586.093989,01-10-2014
303080308081,23,85.2432,6.63,565.162416,01-10-2014
303080308082,23,41.8231,6.63,277.287153,01-10-2014
303080308083,23,44.9255,6.63,297.856065,01-10-2014
303080308084,23,59.3929,6.63,393.774927,01-10-2014
303080308085,23,74.6127,6.63,494.682201,01-10-2014
303080308086,23,75.7225,6.63,502.040175,01-10-2014
303080308087,23,87.8344,6.63,582.342072,01-10-2014
303080308088,23,96.7577,6.63,641.503551,01-10-2014
303080308089,23,69.9348,6.63,463.667724,01-10-2014
303080308090,23,54.432,6.63,360.88416,01-10-2014
303080308091,23,57.8519,6.63,383.558097,01-10-2014
303080308092,23,74.0098,6.63,490.684974,01-10-2014
303080308093,23,170.8942,6.63,1133.028546,01-10-2014
303080308094,23,55.8789,6.63,370.477107,01-10-2014
303080308095,23,41.8231,6.63,277.287153,01-10-2014
303080308096,23,50.058,6.63,331.88454,01-10-2014
303080308097,23,75.4672,6.63,500.347536,01-10-2014
303080308098,23,121.9184,6.63,808.318992,01-10-2014
303080308099,23,44.9255,6.63,297.856065,01-10-2014
303080308100,23,94.4637,6.63,626.294331,01-10-2014
303080308101,23,94.4637,6.63,626.294331,01-10-2014
303080308102,23,94.4637,6.63,626.294331,01-10-2014
303080308103,23,94.4637,6.63,626.294331,01-10-2014
303080308104,23,54.7765,6.63,363.168195,01-10-2014
303080308105,23,52.8202,6.63,350.197926,01-10-2014
303080308106,23,54.7765,6.63,363.168195,01-10-2014
303080308107,23,54.7765,6.63,363.168195,01-10-2014
303080308108,23,508.27,6.63,3369.8301,01-10-2014
303080308109,23,508.27,6.63,3369.8301,01-10-2014
303080308110,23,508.27,6.63,3369.8301,01-10-2014
303080308111,23,508.27,6.63,3369.8301,01-10-2014
303080308112,23,408.7224,6.63,2709.829512,01-10-2014
303080308113,23,408.7224,6.63,2709.829512,01-10-2014
303080308114,23,408.7224,6.63,2709.829512,01-10-2014
303080308115,23,408.7224,6.63,2709.829512,01-10-2014
303080308116,23,91.4886,6.63,606.569418,01-10-2014
303080308117,23,91.4886,6.63,606.569418,01-10-2014
303080308118,23,91.4886,6.63,606.569418,01-10-2014
303080308119,23,91.4886,6.63,606.569418,01-10-2014
303080308120,23,91.4886,6.63,606.569418,01-10-2014
303080308121,23,161.5735,6.63,1071.232305,01-10-2014
303080308122,23,161.5735,6.63,1071.232305,01-10-2014
303080308123,23,161.5735,6.63,1071.232305,01-10-2014
303080308124,23,213.872,6.63,1417.97136,01-10-2014
303080308125,23,213.872,6.63,1417.97136,01-10-2014
303080308126,23,203.9706,6.63,1352.325078,01-10-2014
303080308127,23,221.7932,6.63,1470.488916,01-10-2014
303080308128,23,73.6555,6.63,488.335965,01-10-2014
303080308129,23,73.6555,6.63,488.335965,01-10-2014
303080308130,23,73.6555,6.63,488.335965,01-10-2014
303080308131,23,73.6555,6.63,488.335965,01-10-2014
303080308132,23,272.8478,6.63,1808.980914,01-10-2014
303080308133,23,272.8478,6.63,1808.980914,01-10-2014
303080308134,23,272.8478,6.63,1808.980914,01-10-2014
303080308135,23,272.8478,6.63,1808.980914,01-10-2014
303080308136,23,272.8478,6.63,1808.980914,01-10-2014
303080308137,23,45.6815,6.63,302.868345,01-10-2014
303080308138,23,45.6815,6.63,302.868345,01-10-2014
303080308139,23,45.6815,6.63,302.868345,01-10-2014
303080308140,23,45.6815,6.63,302.868345,01-10-2014
303080308141,23,330.2094,6.63,2189.288322,01-10-2014
303080308142,23,330.2094,6.63,2189.288322,01-10-2014
303080308143,23,330.2094,6.63,2189.288322,01-10-2014
303080308144,23,330.2094,6.63,2189.288322,01-10-2014
303080308145,23,175.6294,6.63,1164.422922,01-10-2014
303080308146,23,175.6294,6.63,1164.422922,01-10-2014
303080308147,23,175.6294,6.63,1164.422922,01-10-2014
303080308148,23,175.6294,6.63,1164.422922,01-10-2014
303080308149,23,193.7689,6.63,1284.687807,01-10-2014
303080308150,23,193.7689,6.63,1284.687807,01-10-2014
303080308151,23,193.7689,6.63,1284.687807,01-10-2014
303080308152,23,193.7689,6.63,1284.687807,01-10-2014
303080308153,23,146.6219,6.63,972.103197,01-10-2014
303080308154,23,146.6219,6.63,972.103197,01-10-2014
303080308155,23,146.6219,6.63,972.103197,01-10-2014
303080308156,23,146.6219,6.63,972.103197,01-10-2014
303080308157,23,154.5456,6.63,1024.637328,01-10-2014
303080308158,23,154.5456,6.63,1024.637328,01-10-2014
303080308159,23,154.5456,6.63,1024.637328,01-10-2014
303080308160,23,154.5456,6.63,1024.637328,01-10-2014
303080308161,23,266.9236,6.63,1769.703468,01-10-2014
303080308162,23,266.9236,6.63,1769.703468,01-10-2014
303080308163,23,266.9236,6.63,1769.703468,01-10-2014
303080308164,23,266.9236,6.63,1769.703468,01-10-2014
303080308165,23,358.2867,6.63,2375.440821,01-10-2014
303080308166,23,358.2867,6.63,2375.440821,01-10-2014
303080308167,23,358.2867,6.63,2375.440821,01-10-2014
303080308168,23,358.2867,6.63,2375.440821,01-10-2014
303080308169,23,279.4378,6.63,1852.672614,01-10-2014
303080308170,23,279.4378,6.63,1852.672614,01-10-2014
303080308171,23,279.4378,6.63,1852.672614,01-10-2014
303080308172,23,279.4378,6.63,1852.672614,01-10-2014
303080308173,23,375.8153,6.63,2491.655439,01-10-2014
303080308174,23,375.8153,6.63,2491.655439,01-10-2014
303080308175,23,375.8153,6.63,2491.655439,01-10-2014
303080308176,23,375.8153,6.63,2491.655439,01-10-2014
303080308177,23,3.3073,6.63,21.927399,01-10-2014
303080308178,23,3.3073,6.63,21.927399,01-10-2014
303080308179,23,3.3073,6.63,21.927399,01-10-2014
303080308180,23,3.3073,6.63,21.927399,01-10-2014
303080308181,23,6.7105,6.63,44.490615,01-10-2014
303080308182,23,6.7105,6.63,44.490615,01-10-2014
303080308183,23,6.7105,6.63,44.490615,01-10-2014
303080308184,23,6.7105,6.63,44.490615,01-10-2014
303080308185,23,119.4059,6.63,791.661117,01-10-2014
303080308186,23,119.4059,6.63,791.661117,01-10-2014
303080308187,23,119.4059,6.63,791.661117,01-10-2014
303080308188,23,119.4059,6.63,791.661117,01-10-2014
303080308189,23,193.1992,6.63,1280.910696,01-10-2014
303080308190,23,193.1992,6.63,1280.910696,01-10-2014
303080308191,23,193.1992,6.63,1280.910696,01-10-2014
303080308192,23,250.3184,6.63,1659.610992,01-10-2014
303080308193,23,250.3184,6.63,1659.610992,01-10-2014
303080308194,23,250.3184,6.63,1659.610992,01-10-2014
303080308195,23,250.3184,6.63,1659.610992,01-10-2014
303080308196,23,335.3253,6.63,2223.206739,01-10-2014
303080308197,23,335.3253,6.63,2223.206739,01-10-2014
303080308198,23,335.3253,6.63,2223.206739,01-10-2014
303080308199,23,147.5176,6.63,978.041688,01-10-2014
303080308200,23,147.5176,6.63,978.041688,01-10-2014
303080308201,23,147.5176,6.63,978.041688,01-10-2014
404010401002,23,440.2349,6.63,2918.757387,01-10-2014
404010401003,23,468.9421,6.63,3109.086123,01-10-2014
404010401004,23,522.8229,6.63,3466.315827,01-10-2014
404010401005,23,595.6516,6.63,3949.170108,01-10-2014
404010401006,23,611.7745,6.63,4056.064935,01-10-2014
404010401007,23,638.3605,6.63,4232.330115,01-10-2014
404010401008,23,987.0797,6.63,6544.338411,01-10-2014
404010401009,23,584.5585,6.63,3875.622855,01-10-2014
404010401010,23,597.2363,6.63,3959.676669,01-10-2014
404010401011,23,592.2065,6.63,3926.329095,01-10-2014
404010401012,23,623.9011,6.63,4136.464293,01-10-2014
404010401013,23,627.3462,6.63,4159.305306,01-10-2014
404010401014,23,527.3015,6.63,3496.008945,01-10-2014
