ProductLabel,CurrencyKey,UnitCost,SCD_EffectiveDate
401017,1,70.1018,01-10-2012
401019,1,89.0435,01-10-2012
401020,1,88.79,01-10-2012
401021,1,98.9624,01-10-2012
401022,1,143.26,01-10-2012
401024,1,89.2804,01-10-2012
401025,1,88.5285,01-10-2012
401027,1,93.7815,01-10-2012
401028,1,78.8259,01-10-2012
401029,1,61.0996,01-10-2012
401030,1,68.2478,01-10-2012
401031,1,70.1018,01-10-2012
401032,1,78.1564,01-10-2012
401033,1,89.0435,01-10-2012
401034,1,91.4537,01-10-2012
401035,1,98.9624,01-10-2012
401036,1,147.5578,01-10-2012
401037,1,87.3852,01-10-2012
401038,1,89.2804,01-10-2012
401039,1,88.5285,01-10-2012
401040,1,90.55,01-10-2012
401041,1,93.7815,01-10-2012
401042,1,78.8259,01-10-2012
401043,1,61.0996,01-10-2012
401044,1,68.2478,01-10-2012
401045,1,70.1018,01-10-2012
401046,1,78.1564,01-10-2012
401047,1,89.0435,01-10-2012
401048,1,91.4537,01-10-2012
401049,1,96.08,01-10-2012
401050,1,147.5578,01-10-2012
401052,1,89.2804,01-10-2012
401053,1,85.95,01-10-2012
401054,1,93.2665,01-10-2012
401055,1,91.05,01-10-2012
401057,1,61.0996,01-10-2012
401058,1,68.2478,01-10-2012
401060,1,78.1564,01-10-2012
401061,1,89.0435,01-10-2012
401062,1,91.4537,01-10-2012
401063,1,98.9624,01-10-2012
401064,1,147.5578,01-10-2012
401065,1,87.3852,01-10-2012
401066,1,89.2804,01-10-2012
401067,1,88.5285,01-10-2012
401068,1,93.2665,01-10-2012
401069,1,93.7815,01-10-2012
401070,1,78.8259,01-10-2012
401071,1,61.0996,01-10-2012
401072,1,68.2478,01-10-2012
401073,1,68.06,01-10-2012
401074,1,78.1564,01-10-2012
401075,1,89.0435,01-10-2012
401076,1,91.4537,01-10-2012
401077,1,98.9624,01-10-2012
401078,1,147.5578,01-10-2012
401079,1,87.3852,01-10-2012
401080,1,89.2804,01-10-2012
401081,1,88.5285,01-10-2012
401082,1,90.55,01-10-2012
401083,1,93.7815,01-10-2012
401085,1,61.0996,01-10-2012
401086,1,66.26,01-10-2012
401087,1,70.1018,01-10-2012
401088,1,75.88,01-10-2012
401090,1,91.4537,01-10-2012
401091,1,98.9624,01-10-2012
401092,1,147.5578,01-10-2012
401093,1,87.3852,01-10-2012
401094,1,89.2804,01-10-2012
401095,1,88.5285,01-10-2012
401096,1,93.2665,01-10-2012
401097,1,93.7815,01-10-2012
401098,1,78.8259,01-10-2012
401099,1,93.7815,01-10-2012
401100,1,78.8259,01-10-2012
402001,1,213.9722,01-10-2012
402002,1,200.6646,01-10-2012
402003,1,147.7844,01-10-2012
402004,1,160.0929,01-10-2012
402005,1,145.7141,01-10-2012
402006,1,194.82,01-10-2012
402007,1,147.7844,01-10-2012
402008,1,160.0929,01-10-2012
402009,1,213.9722,01-10-2012
402010,1,200.6646,01-10-2012
402011,1,147.7844,01-10-2012
402012,1,160.0929,01-10-2012
402013,1,213.9722,01-10-2012
402014,1,200.6646,01-10-2012
402015,1,143.48,01-10-2012
402016,1,160.0929,01-10-2012
402018,1,200.6646,01-10-2012
402019,1,143.48,01-10-2012
402020,1,160.0929,01-10-2012
402021,1,207.74,01-10-2012
402023,1,147.7844,01-10-2012
402024,1,160.0929,01-10-2012
402026,1,200.6646,01-10-2012
402027,1,147.7844,01-10-2012
402028,1,160.0929,01-10-2012
402029,1,145.7141,01-10-2012
402030,1,200.6646,01-10-2012
402031,1,147.7844,01-10-2012
402032,1,160.0929,01-10-2012
402033,1,217.3815,01-10-2012
402034,1,193.8357,01-10-2012
402035,1,148.732,01-10-2012
402036,1,169.5689,01-10-2012
402037,1,220.4509,01-10-2012
402038,1,193.8357,01-10-2012
402039,1,139.8,01-10-2012
402040,1,169.5689,01-10-2012
402041,1,220.4509,01-10-2012
402042,1,193.8357,01-10-2012
402043,1,143.994,01-10-2012
402044,1,169.5689,01-10-2012
402045,1,229.6694,01-10-2012
402046,1,193.8357,01-10-2012
402047,1,157.2604,01-10-2012
402048,1,164.63,01-10-2012
402049,1,229.6694,01-10-2012
402051,1,157.2604,01-10-2012
402052,1,164.63,01-10-2012
402053,1,215.6717,01-10-2012
402054,1,188.19,01-10-2012
402056,1,169.5689,01-10-2012
402057,1,215.6717,01-10-2012
402059,1,162.4619,01-10-2012
402060,1,169.5689,01-10-2012
402061,1,145.7141,01-10-2012
402062,1,193.8357,01-10-2012
402063,1,152.5224,01-10-2012
402064,1,169.5689,01-10-2012
402065,1,214.652,01-10-2012
402066,1,148.8556,01-10-2012
402067,1,143.0464,01-10-2012
402068,1,155.3652,01-10-2012
402069,1,220.111,01-10-2012
402070,1,148.8556,01-10-2012
402071,1,158.1977,01-10-2012
402072,1,150.84,01-10-2012
402073,1,220.111,01-10-2012
402074,1,148.8556,01-10-2012
402075,1,158.1977,01-10-2012
402076,1,155.3652,01-10-2012
402077,1,224.2104,01-10-2012
402078,1,148.8556,01-10-2012
402079,1,157.2604,01-10-2012
402080,1,155.3652,01-10-2012
402081,1,217.68,01-10-2012
402082,1,148.8556,01-10-2012
402084,1,155.3652,01-10-2012
402085,1,207.74,01-10-2012
402086,1,148.8556,01-10-2012
402087,1,146.7,01-10-2012
402089,1,213.9722,01-10-2012
402090,1,148.8556,01-10-2012
402092,1,155.3652,01-10-2012
402093,1,163.976,01-10-2012
402094,1,148.8556,01-10-2012
402095,1,185.6266,01-10-2012
402096,1,155.3652,01-10-2012
402097,1,163.976,01-10-2012
402098,1,148.8556,01-10-2012
402099,1,185.6266,01-10-2012
402100,1,155.3652,01-10-2012
405001,1,284.1976,01-10-2012
405002,1,268.0884,01-10-2012
405003,1,299.8227,01-10-2012
405004,1,310.2463,01-10-2012
405005,1,221.6045,01-10-2012
405006,1,226.8575,01-10-2012
405007,1,215.8262,01-10-2012
405008,1,215.3009,01-10-2012
405009,1,341.2596,01-10-2012
405010,1,340.9197,01-10-2012
405011,1,340.5798,01-10-2012
405012,1,334.4307,01-10-2012
405013,1,546.0133,01-10-2012
405014,1,539.1947,01-10-2012
405015,1,532.3658,01-10-2012
405016,1,518.7183,01-10-2012
405017,1,421.5584,01-10-2012
405018,1,416.8204,01-10-2012
405019,1,407.3444,01-10-2012
405020,1,402.6064,01-10-2012
405021,1,94.5231,01-10-2012
405022,1,89.2701,01-10-2012
405023,1,86.6436,01-10-2012
405024,1,84.0171,01-10-2012
405025,1,284.1976,01-10-2012
405026,1,268.0884,01-10-2012
405027,1,299.8227,01-10-2012
405028,1,310.2463,01-10-2012
405029,1,221.6045,01-10-2012
405030,1,226.8575,01-10-2012
405031,1,215.8262,01-10-2012
405032,1,215.3009,01-10-2012
405033,1,341.2596,01-10-2012
405034,1,340.9197,01-10-2012
405035,1,340.5798,01-10-2012
405036,1,334.4307,01-10-2012
405037,1,546.0133,01-10-2012
405038,1,539.1947,01-10-2012
405039,1,532.3658,01-10-2012
405040,1,518.7183,01-10-2012
405041,1,421.5584,01-10-2012
405042,1,416.8204,01-10-2012
405043,1,407.3444,01-10-2012
405044,1,402.6064,01-10-2012
405045,1,94.5231,01-10-2012
405046,1,89.2701,01-10-2012
405047,1,86.6436,01-10-2012
405048,1,84.0171,01-10-2012
405049,1,284.1976,01-10-2012
405050,1,268.0884,01-10-2012
405051,1,299.8227,01-10-2012
405052,1,310.2463,01-10-2012
405053,1,221.6045,01-10-2012
405054,1,226.8575,01-10-2012
405055,1,215.8262,01-10-2012
405056,1,215.3009,01-10-2012
405057,1,341.2596,01-10-2012
405058,1,340.9197,01-10-2012
405059,1,340.5798,01-10-2012
405060,1,334.4307,01-10-2012
405061,1,546.0133,01-10-2012
405062,1,539.1947,01-10-2012
405063,1,532.3658,01-10-2012
405064,1,518.7183,01-10-2012
405065,1,421.5584,01-10-2012
405066,1,416.8204,01-10-2012
405067,1,407.3444,01-10-2012
405068,1,402.6064,01-10-2012
405069,1,94.5231,01-10-2012
405070,1,89.2701,01-10-2012
405071,1,86.6436,01-10-2012
405072,1,84.0171,01-10-2012
405073,1,293.6736,01-10-2012
405074,1,263.3504,01-10-2012
405075,1,302.1917,01-10-2012
405076,1,305.81,01-10-2012
405077,1,230.44,01-10-2012
405078,1,253.1122,01-10-2012
405079,1,219.74,01-10-2012
405080,1,241.5556,01-10-2012
405081,1,351.4978,01-10-2012
405082,1,341.2596,01-10-2012
405083,1,340.9197,01-10-2012
405084,1,337.1602,01-10-2012
405085,1,552.8422,01-10-2012
405086,1,532.3658,01-10-2012
405087,1,522.1276,01-10-2012
405088,1,511.8894,01-10-2012
405089,1,420.6108,01-10-2012
405091,1,405.4492,01-10-2012
405092,1,396.9311,01-10-2012
405093,1,98.7255,01-10-2012
405094,1,93.4725,01-10-2012
405095,1,88.2195,01-10-2012
405096,1,82.9665,01-10-2012
405098,1,405.4492,01-10-2012
405099,1,396.9311,01-10-2012
405100,1,98.7255,01-10-2012
405101,1,93.4725,01-10-2012
405102,1,88.2195,01-10-2012
405103,1,82.9665,01-10-2012
406001,1,26.2547,01-10-2012
406002,1,26.2547,01-10-2012
406003,1,26.2547,01-10-2012
406004,1,31.4974,01-10-2012
406005,1,31.4974,01-10-2012
406006,1,31.4974,01-10-2012
406007,1,10.4957,01-10-2012
406008,1,10.4957,01-10-2012
406009,1,10.4957,01-10-2012
406010,1,10.4957,01-10-2012
406011,1,20.39,01-10-2012
406012,1,20.39,01-10-2012
406013,1,20.39,01-10-2012
406014,1,19.4258,01-10-2012
406015,1,19.4258,01-10-2012
406016,1,19.4258,01-10-2012
406020,1,26.2341,01-10-2012
406021,1,26.2341,01-10-2012
406022,1,26.2341,01-10-2012
406023,1,26.2341,01-10-2012
406024,1,3.6462,01-10-2012
406025,1,3.6462,01-10-2012
406026,1,3.6462,01-10-2012
406027,1,3.6462,01-10-2012
406028,1,26.58,01-10-2012
406029,1,26.58,01-10-2012
406030,1,26.58,01-10-2012
406031,1,26.58,01-10-2012
406036,1,13.1222,01-10-2012
406037,1,13.1222,01-10-2012
406038,1,13.1222,01-10-2012
406039,1,13.1222,01-10-2012
406040,1,40.9528,01-10-2012
406041,1,40.9528,01-10-2012
406042,1,40.9528,01-10-2012
406043,1,40.9528,01-10-2012
406047,1,203.0542,01-10-2012
406050,1,11.845,01-10-2012
406051,1,11.845,01-10-2012
406052,1,11.845,01-10-2012
406053,1,11.845,01-10-2012
406054,1,45.0007,01-10-2012
406055,1,45.0007,01-10-2012
406056,1,45.0007,01-10-2012
406057,1,45.0007,01-10-2012
406058,1,32.2081,01-10-2012
406059,1,32.2081,01-10-2012
406060,1,32.2081,01-10-2012
406061,1,32.2081,01-10-2012
406062,1,14.7084,01-10-2012
406063,1,14.7084,01-10-2012
406064,1,14.7084,01-10-2012
406065,1,14.7084,01-10-2012
501001,1,5.2427,01-10-2012
501002,1,6.8186,01-10-2012
501003,1,8.9198,01-10-2012
501004,1,10.8871,01-10-2012
501005,1,12.7823,01-10-2012
501006,1,13.7299,01-10-2012
501007,1,15.17,01-10-2012
501008,1,17.0465,01-10-2012
501009,1,18.4679,01-10-2012
501010,1,18.9417,01-10-2012
501011,1,14.6672,01-10-2012
501012,1,16.0371,01-10-2012
501013,1,17.0568,01-10-2012
501014,1,8.0443,01-10-2012
501015,1,10.8871,01-10-2012
501016,1,12.41,01-10-2012
501017,1,13.7299,01-10-2012
501019,1,17.0465,01-10-2012
501020,1,18.48,01-10-2012
501021,1,20.7545,01-10-2012
501022,1,21.82,01-10-2012
501024,1,17.0465,01-10-2012
501025,1,7.4469,01-10-2012
501027,1,14.3376,01-10-2012
501028,1,10.5781,01-10-2012
501029,1,8.4048,01-10-2012
501030,1,10.4236,01-10-2012
501031,1,10.8974,01-10-2012
501032,1,9.9498,01-10-2012
501033,1,10.8871,01-10-2012
501034,1,5.2427,01-10-2012
501035,1,6.8186,01-10-2012
501036,1,8.9198,01-10-2012
501037,1,10.8871,01-10-2012
501038,1,12.7823,01-10-2012
501039,1,13.7299,01-10-2012
501040,1,15.17,01-10-2012
501041,1,17.0465,01-10-2012
501042,1,18.4679,01-10-2012
501043,1,18.9417,01-10-2012
501044,1,14.6672,01-10-2012
501045,1,16.0371,01-10-2012
501046,1,17.0568,01-10-2012
501047,1,8.0443,01-10-2012
501048,1,10.8871,01-10-2012
501049,1,12.41,01-10-2012
501050,1,13.7299,01-10-2012
501052,1,17.0465,01-10-2012
501053,1,18.48,01-10-2012
501054,1,20.7545,01-10-2012
501055,1,21.82,01-10-2012
501057,1,17.0465,01-10-2012
501058,1,7.4469,01-10-2012
501060,1,14.3376,01-10-2012
501061,1,10.5781,01-10-2012
501062,1,8.4048,01-10-2012
501063,1,10.4236,01-10-2012
501064,1,10.8974,01-10-2012
501065,1,9.9498,01-10-2012
501066,1,10.8871,01-10-2012
501067,1,5.2427,01-10-2012
501068,1,6.8186,01-10-2012
501069,1,8.9198,01-10-2012
501070,1,10.8871,01-10-2012
501071,1,12.7823,01-10-2012
501072,1,13.7299,01-10-2012
501073,1,15.17,01-10-2012
501074,1,17.0465,01-10-2012
501075,1,18.4679,01-10-2012
501076,1,18.9417,01-10-2012
501077,1,14.6672,01-10-2012
501078,1,16.0371,01-10-2012
501079,1,17.0568,01-10-2012
501080,1,8.0443,01-10-2012
501081,1,10.8871,01-10-2012
501082,1,12.41,01-10-2012
501083,1,13.7299,01-10-2012
501085,1,17.0465,01-10-2012
501086,1,18.48,01-10-2012
501087,1,20.7545,01-10-2012
501088,1,21.82,01-10-2012
501090,1,17.0465,01-10-2012
501091,1,7.4469,01-10-2012
503001,1,175.27,01-10-2012
503002,1,201.0045,01-10-2012
503003,1,108.9431,01-10-2012
503004,1,126.9372,01-10-2012
503005,1,136.887,01-10-2012
503006,1,137.5,01-10-2012
503008,1,142.0988,01-10-2012
503009,1,145.8892,01-10-2012
503011,1,138.7822,01-10-2012
503012,1,122.2095,01-10-2012
503013,1,94.2553,01-10-2012
503014,1,137.3608,01-10-2012
503015,1,142.5726,01-10-2012
503016,1,89.5173,01-10-2012
503017,1,94.7291,01-10-2012
503018,1,175.27,01-10-2012
503019,1,201.0045,01-10-2012
503020,1,108.9431,01-10-2012
503021,1,126.9372,01-10-2012
503022,1,136.887,01-10-2012
503023,1,137.5,01-10-2012
503025,1,142.0988,01-10-2012
503026,1,145.8892,01-10-2012
503028,1,138.7822,01-10-2012
503029,1,122.2095,01-10-2012
503030,1,94.2553,01-10-2012
503031,1,137.3608,01-10-2012
503032,1,142.5726,01-10-2012
503033,1,89.5173,01-10-2012
503034,1,94.7291,01-10-2012
503035,1,175.27,01-10-2012
503036,1,201.0045,01-10-2012
503037,1,108.9431,01-10-2012
503038,1,126.9372,01-10-2012
503039,1,136.887,01-10-2012
503040,1,137.5,01-10-2012
503042,1,142.0988,01-10-2012
503043,1,145.8892,01-10-2012
503045,1,138.7822,01-10-2012
503046,1,122.2095,01-10-2012
503047,1,94.2553,01-10-2012
503048,1,137.3608,01-10-2012
503049,1,142.5726,01-10-2012
503050,1,89.5173,01-10-2012
503051,1,94.7291,01-10-2012
503053,1,142.0988,01-10-2012
503054,1,145.8892,01-10-2012
503056,1,138.7822,01-10-2012
503057,1,122.2095,01-10-2012
503058,1,94.2553,01-10-2012
503059,1,137.3608,01-10-2012
503060,1,142.5726,01-10-2012
503061,1,89.5173,01-10-2012
503062,1,94.7291,01-10-2012
504001,1,67.7431,01-10-2012
504004,1,127.411,01-10-2012
504005,1,98.5195,01-10-2012
504006,1,108.9431,01-10-2012
504008,1,126.4634,01-10-2012
504009,1,142.0988,01-10-2012
504010,1,146.8368,01-10-2012
504011,1,67.7431,01-10-2012
504014,1,127.411,01-10-2012
504015,1,98.5195,01-10-2012
504016,1,108.9431,01-10-2012
504018,1,126.4634,01-10-2012
504019,1,142.0988,01-10-2012
504020,1,146.8368,01-10-2012
504021,1,67.7431,01-10-2012
504024,1,127.411,01-10-2012
504025,1,98.5195,01-10-2012
504026,1,108.9431,01-10-2012
504028,1,126.4634,01-10-2012
504029,1,142.0988,01-10-2012
504030,1,146.8368,01-10-2012
504031,1,67.7431,01-10-2012
504034,1,127.411,01-10-2012
504035,1,98.5195,01-10-2012
504036,1,108.9431,01-10-2012
504038,1,126.4634,01-10-2012
504039,1,142.0988,01-10-2012
504040,1,146.8368,01-10-2012
504041,1,67.7431,01-10-2012
504044,1,127.411,01-10-2012
504045,1,98.5195,01-10-2012
504046,1,108.9431,01-10-2012
504048,1,126.4634,01-10-2012
504049,1,142.0988,01-10-2012
504050,1,146.8368,01-10-2012
504051,1,132.6228,01-10-2012
504052,1,146.8368,01-10-2012
504053,1,129.677,01-10-2012
504054,1,141.625,01-10-2012
504055,1,156.3128,01-10-2012
504056,1,137.1857,01-10-2012
504057,1,109.45,01-10-2012
504058,1,126.9372,01-10-2012
504059,1,103.0618,01-10-2012
504060,1,120.7881,01-10-2012
504061,1,125.9896,01-10-2012
504062,1,132.7464,01-10-2012
504063,1,132.6228,01-10-2012
504064,1,137.5,01-10-2012
504065,1,135.8261,01-10-2012
504066,1,126.9372,01-10-2012
504068,1,125.5879,01-10-2012
504069,1,128.76,01-10-2012
504070,1,142.56,01-10-2012
504072,1,141.625,01-10-2012
504073,1,156.3128,01-10-2012
504076,1,126.9372,01-10-2012
504077,1,103.0618,01-10-2012
504078,1,120.7881,01-10-2012
504080,1,132.7464,01-10-2012
504081,1,132.6228,01-10-2012
504082,1,137.5,01-10-2012
504083,1,135.8261,01-10-2012
504084,1,126.9372,01-10-2012
504085,1,141.1512,01-10-2012
504088,1,146.8368,01-10-2012
504089,1,129.677,01-10-2012
504090,1,141.625,01-10-2012
504092,1,137.1857,01-10-2012
504093,1,112.7335,01-10-2012
504094,1,123.24,01-10-2012
504095,1,103.0618,01-10-2012
504098,1,132.7464,01-10-2012
504099,1,132.6228,01-10-2012
602006,1,6.8186,01-10-2012
602007,1,74.7368,01-10-2012
602008,1,74.7368,01-10-2012
602009,1,74.7368,01-10-2012
602010,1,74.7368,01-10-2012
602011,1,74.7368,01-10-2012
602012,1,8.5181,01-10-2012
602013,1,6.5817,01-10-2012
602014,1,5.2427,01-10-2012
602015,1,7.8074,01-10-2012
602016,1,5.9946,01-10-2012
602017,1,8.5181,01-10-2012
602018,1,6.5817,01-10-2012
602019,1,5.2427,01-10-2012
602020,1,7.8074,01-10-2012
602021,1,5.9946,01-10-2012
602022,1,8.5181,01-10-2012
602023,1,6.5817,01-10-2012
602024,1,5.2427,01-10-2012
602025,1,7.8074,01-10-2012
602026,1,5.9946,01-10-2012
602027,1,26.62,01-10-2012
602028,1,26.62,01-10-2012
602029,1,26.62,01-10-2012
602030,1,26.62,01-10-2012
602031,1,75.7771,01-10-2012
602032,1,85.2531,01-10-2012
602033,1,57.7624,01-10-2012
602034,1,88.7242,01-10-2012
602035,1,98.9624,01-10-2012
602036,1,75.7771,01-10-2012
602037,1,85.2531,01-10-2012
602038,1,57.7624,01-10-2012
602039,1,88.7242,01-10-2012
602040,1,98.9624,01-10-2012
602041,1,75.7771,01-10-2012
602042,1,85.2531,01-10-2012
602043,1,57.7624,01-10-2012
602044,1,88.7242,01-10-2012
602045,1,98.9624,01-10-2012
602051,1,6.8186,01-10-2012
602052,1,74.7368,01-10-2012
602053,1,74.7368,01-10-2012
602054,1,74.7368,01-10-2012
602055,1,74.7368,01-10-2012
602056,1,74.7368,01-10-2012
602057,1,8.5181,01-10-2012
602058,1,6.5817,01-10-2012
602059,1,5.2427,01-10-2012
602060,1,7.8074,01-10-2012
602061,1,5.9946,01-10-2012
602062,1,8.5181,01-10-2012
602063,1,6.5817,01-10-2012
602064,1,5.2427,01-10-2012
602065,1,7.8074,01-10-2012
602066,1,5.9946,01-10-2012
602067,1,8.5181,01-10-2012
602068,1,6.5817,01-10-2012
602069,1,5.2427,01-10-2012
602070,1,7.8074,01-10-2012
602071,1,5.9946,01-10-2012
602072,1,26.62,01-10-2012
602073,1,26.62,01-10-2012
602074,1,26.62,01-10-2012
602075,1,26.62,01-10-2012
602076,1,75.7771,01-10-2012
602077,1,85.2531,01-10-2012
602078,1,57.7624,01-10-2012
602079,1,88.7242,01-10-2012
602080,1,98.9624,01-10-2012
602081,1,75.7771,01-10-2012
602082,1,85.2531,01-10-2012
602083,1,57.7624,01-10-2012
602084,1,88.7242,01-10-2012
602085,1,98.9624,01-10-2012
602086,1,75.7771,01-10-2012
602087,1,85.2531,01-10-2012
602088,1,57.7624,01-10-2012
602089,1,88.7242,01-10-2012
602090,1,98.9624,01-10-2012
701001,1,2.8,01-10-2012
701002,1,3.6668,01-10-2012
701004,1,4.2539,01-10-2012
701005,1,2.6162,01-10-2012
701006,1,5.768,01-10-2012
701007,1,2.8,01-10-2012
701008,1,3.6668,01-10-2012
701010,1,4.2539,01-10-2012
701011,1,2.6162,01-10-2012
701012,1,5.768,01-10-2012
701013,1,2.8,01-10-2012
701014,1,3.6668,01-10-2012
701016,1,4.2539,01-10-2012
701017,1,2.6162,01-10-2012
701018,1,5.768,01-10-2012
701019,1,2.8,01-10-2012
701020,1,3.6668,01-10-2012
701022,1,4.2539,01-10-2012
701023,1,2.6162,01-10-2012
701024,1,5.768,01-10-2012
701025,1,2.8325,01-10-2012
701026,1,3.6668,01-10-2012
701028,1,4.2024,01-10-2012
701029,1,2.6162,01-10-2012
701030,1,5.7989,01-10-2012
701031,1,2.8325,01-10-2012
701032,1,3.6668,01-10-2012
701034,1,4.2024,01-10-2012
701035,1,2.6162,01-10-2012
701036,1,5.7989,01-10-2012
701037,1,2.8325,01-10-2012
701038,1,3.6668,01-10-2012
701040,1,4.2024,01-10-2012
701041,1,2.6162,01-10-2012
701042,1,5.7989,01-10-2012
701043,1,2.8325,01-10-2012
701044,1,3.6668,01-10-2012
701046,1,4.2024,01-10-2012
702001,1,33.2175,01-10-2012
702002,1,33.2175,01-10-2012
702003,1,33.2175,01-10-2012
702004,1,33.2175,01-10-2012
702005,1,33.2175,01-10-2012
702006,1,33.2175,01-10-2012
702007,1,33.2175,01-10-2012
702008,1,33.2175,01-10-2012
702009,1,33.2175,01-10-2012
702010,1,33.2175,01-10-2012
702011,1,33.2175,01-10-2012
702012,1,33.2175,01-10-2012
702013,1,33.2175,01-10-2012
702014,1,33.2175,01-10-2012
702015,1,33.2175,01-10-2012
702016,1,29.4065,01-10-2012
702017,1,29.4065,01-10-2012
702018,1,29.4065,01-10-2012
702021,1,26.5225,01-10-2012
702022,1,37.801,01-10-2012
702024,1,36.7916,01-10-2012
702025,1,34.3196,01-10-2012
702026,1,34.3196,01-10-2012
702027,1,11.9686,01-10-2012
702028,1,14.7084,01-10-2012
702029,1,14.7084,01-10-2012
702030,1,14.7084,01-10-2012
702031,1,14.7084,01-10-2012
702034,1,14.7084,01-10-2012
702035,1,14.7084,01-10-2012
702036,1,14.7084,01-10-2012
702037,1,14.7084,01-10-2012
702038,1,14.7084,01-10-2012
702039,1,37.1933,01-10-2012
702040,1,37.1933,01-10-2012
702041,1,37.1933,01-10-2012
702042,1,37.1933,01-10-2012
702043,1,37.1933,01-10-2012
702044,1,37.1933,01-10-2012
702045,1,37.1933,01-10-2012
702046,1,42.1579,01-10-2012
702047,1,42.1579,01-10-2012
702048,1,42.1579,01-10-2012
702049,1,34.0827,01-10-2012
702050,1,34.0827,01-10-2012
702051,1,29.355,01-10-2012
702052,1,26.5431,01-10-2012
702053,1,35.7925,01-10-2012
702054,1,44.908,01-10-2012
702055,1,34.7625,01-10-2012
702056,1,16.48,01-10-2012
702057,1,47.2461,01-10-2012
702063,1,16.1092,01-10-2012
702064,1,17.8499,01-10-2012
702065,1,17.8499,01-10-2012
702066,1,17.8499,01-10-2012
702067,1,22.5776,01-10-2012
702068,1,22.5776,01-10-2012
702069,1,22.5776,01-10-2012
702070,1,22.5776,01-10-2012
702071,1,21.92,01-10-2012
702073,1,21.92,01-10-2012
702074,1,22.5776,01-10-2012
702076,1,22.5776,01-10-2012
702077,1,22.5776,01-10-2012
702078,1,22.5776,01-10-2012
702079,1,22.5776,01-10-2012
702080,1,22.5776,01-10-2012
702081,1,22.5776,01-10-2012
702082,1,22.5776,01-10-2012
702083,1,22.5776,01-10-2012
702084,1,22.5776,01-10-2012
702085,1,22.5776,01-10-2012
702086,1,22.5776,01-10-2012
702087,1,22.5776,01-10-2012
702090,1,22.5776,01-10-2012
702091,1,22.5776,01-10-2012
702092,1,22.5776,01-10-2012
702093,1,13.6578,01-10-2012
702095,1,16.7993,01-10-2012
702096,1,16.7993,01-10-2012
702097,1,16.7993,01-10-2012
702098,1,16.7993,01-10-2012
702099,1,16.7993,01-10-2012
702100,1,16.7993,01-10-2012
702101,1,16.7993,01-10-2012
702102,1,16.7993,01-10-2012
702103,1,16.7993,01-10-2012
702104,1,16.7993,01-10-2012
702105,1,16.31,01-10-2012
702107,1,16.31,01-10-2012
702108,1,16.7993,01-10-2012
702110,1,16.7993,01-10-2012
702111,1,16.7993,01-10-2012
702112,1,16.7993,01-10-2012
702113,1,16.7993,01-10-2012
702114,1,16.7993,01-10-2012
702115,1,16.7993,01-10-2012
702116,1,16.7993,01-10-2012
702118,1,16.7993,01-10-2012
702119,1,16.7993,01-10-2012
702120,1,16.7993,01-10-2012
801002,1,914.67,01-10-2012
801003,1,861.1109,01-10-2012
801004,1,839.6766,01-10-2012
801005,1,524.5996,01-10-2012
801007,1,914.67,01-10-2012
801008,1,861.1109,01-10-2012
801009,1,839.6766,01-10-2012
801010,1,524.5996,01-10-2012
801012,1,914.67,01-10-2012
801013,1,861.1109,01-10-2012
801014,1,839.6766,01-10-2012
801015,1,524.5996,01-10-2012
801017,1,914.67,01-10-2012
801018,1,861.1109,01-10-2012
801019,1,839.6766,01-10-2012
801020,1,524.5996,01-10-2012
801021,1,905.3288,01-10-2012
801022,1,915.08,01-10-2012
801023,1,861.5435,01-10-2012
801024,1,840.1504,01-10-2012
801025,1,525.0734,01-10-2012
801026,1,905.3288,01-10-2012
801027,1,915.08,01-10-2012
801028,1,861.5435,01-10-2012
801029,1,840.1504,01-10-2012
801030,1,525.0734,01-10-2012
801031,1,905.3288,01-10-2012
801032,1,915.08,01-10-2012
801033,1,861.5435,01-10-2012
801034,1,840.1504,01-10-2012
801035,1,525.0734,01-10-2012
801036,1,905.3288,01-10-2012
801037,1,915.08,01-10-2012
801038,1,861.5435,01-10-2012
801039,1,840.1504,01-10-2012
801040,1,525.0734,01-10-2012
801042,1,914.67,01-10-2012
801043,1,861.1109,01-10-2012
801044,1,839.6766,01-10-2012
801045,1,524.5996,01-10-2012
801047,1,914.67,01-10-2012
801048,1,861.1109,01-10-2012
801049,1,839.6766,01-10-2012
801050,1,524.5996,01-10-2012
801052,1,914.67,01-10-2012
801053,1,861.1109,01-10-2012
801054,1,839.6766,01-10-2012
801055,1,524.5996,01-10-2012
801057,1,914.67,01-10-2012
801058,1,861.1109,01-10-2012
801059,1,839.6766,01-10-2012
801060,1,524.5996,01-10-2012
801062,1,914.67,01-10-2012
801063,1,861.1109,01-10-2012
801064,1,839.6766,01-10-2012
801065,1,524.5996,01-10-2012
801067,1,914.67,01-10-2012
801068,1,861.1109,01-10-2012
801069,1,839.6766,01-10-2012
801070,1,524.5996,01-10-2012
802002,1,413.42,01-10-2012
802003,1,233.5113,01-10-2012
802004,1,157.5282,01-10-2012
802005,1,147.0325,01-10-2012
802006,1,68.2581,01-10-2012
802008,1,413.42,01-10-2012
802009,1,233.5113,01-10-2012
802010,1,157.5282,01-10-2012
802011,1,147.0325,01-10-2012
802012,1,68.2581,01-10-2012
802014,1,413.42,01-10-2012
802015,1,233.5113,01-10-2012
802016,1,157.5282,01-10-2012
802017,1,147.0325,01-10-2012
802018,1,68.2581,01-10-2012
802020,1,413.42,01-10-2012
