ProductLabel,CurrencyKey,UnitCost,SCD_EffectiveDate
308093,1,26.97,01-10-2013
308094,1,8.7588,01-10-2013
308095,1,6.5556,01-10-2013
308096,1,7.9,01-10-2013
308097,1,11.91,01-10-2013
308098,1,18.9005,01-10-2013
308099,1,7.09,01-10-2013
308100,1,14.8068,01-10-2013
308101,1,14.8068,01-10-2013
308102,1,14.8068,01-10-2013
308103,1,14.8068,01-10-2013
308104,1,8.586,01-10-2013
308105,1,8.1885,01-10-2013
308106,1,8.586,01-10-2013
308107,1,8.586,01-10-2013
308108,1,78.795,01-10-2013
308109,1,78.795,01-10-2013
308110,1,78.795,01-10-2013
308111,1,78.795,01-10-2013
308112,1,64.0656,01-10-2013
308113,1,64.0656,01-10-2013
308114,1,64.0656,01-10-2013
308115,1,64.0656,01-10-2013
308116,1,14.1831,01-10-2013
308117,1,14.1831,01-10-2013
308118,1,14.1831,01-10-2013
308119,1,14.1831,01-10-2013
308120,1,14.1831,01-10-2013
308121,1,25.326,01-10-2013
308122,1,25.326,01-10-2013
308123,1,25.326,01-10-2013
308124,1,33.1557,01-10-2013
308125,1,33.1557,01-10-2013
308126,1,32.19,01-10-2013
308127,1,34.7652,01-10-2013
308128,1,11.5452,01-10-2013
308129,1,11.5452,01-10-2013
308130,1,11.5452,01-10-2013
308131,1,11.5452,01-10-2013
308132,1,43.06,01-10-2013
308133,1,43.06,01-10-2013
308134,1,43.06,01-10-2013
308135,1,43.06,01-10-2013
308136,1,43.06,01-10-2013
308137,1,7.1604,01-10-2013
308138,1,7.1604,01-10-2013
308139,1,7.1604,01-10-2013
308140,1,7.1604,01-10-2013
308141,1,51.191,01-10-2013
308142,1,51.191,01-10-2013
308143,1,51.191,01-10-2013
308144,1,51.191,01-10-2013
308145,1,27.5292,01-10-2013
308146,1,27.5292,01-10-2013
308147,1,27.5292,01-10-2013
308148,1,27.5292,01-10-2013
308149,1,30.58,01-10-2013
308150,1,30.58,01-10-2013
308151,1,30.58,01-10-2013
308152,1,30.58,01-10-2013
308153,1,22.9824,01-10-2013
308154,1,22.9824,01-10-2013
308155,1,22.9824,01-10-2013
308156,1,22.9824,01-10-2013
308157,1,24.2244,01-10-2013
308158,1,24.2244,01-10-2013
308159,1,24.2244,01-10-2013
308160,1,24.2244,01-10-2013
308161,1,41.8392,01-10-2013
308162,1,41.8392,01-10-2013
308163,1,41.8392,01-10-2013
308164,1,41.8392,01-10-2013
308165,1,56.16,01-10-2013
308166,1,56.16,01-10-2013
308167,1,56.16,01-10-2013
308168,1,56.16,01-10-2013
308169,1,44.1,01-10-2013
308170,1,44.1,01-10-2013
308171,1,44.1,01-10-2013
308172,1,44.1,01-10-2013
308173,1,59.31,01-10-2013
308174,1,59.31,01-10-2013
308175,1,59.31,01-10-2013
308176,1,59.31,01-10-2013
308177,1,0.5184,01-10-2013
308178,1,0.5184,01-10-2013
308179,1,0.5184,01-10-2013
308180,1,0.5184,01-10-2013
308181,1,1.0403,01-10-2013
308182,1,1.0403,01-10-2013
308183,1,1.0403,01-10-2013
308184,1,1.0403,01-10-2013
308185,1,18.7164,01-10-2013
308186,1,18.7164,01-10-2013
308187,1,18.7164,01-10-2013
308188,1,18.7164,01-10-2013
308189,1,30.2832,01-10-2013
308190,1,30.2832,01-10-2013
308191,1,30.2832,01-10-2013
308192,1,39.2364,01-10-2013
308193,1,39.2364,01-10-2013
308194,1,39.2364,01-10-2013
308195,1,39.2364,01-10-2013
308196,1,51.9841,01-10-2013
308197,1,51.9841,01-10-2013
308198,1,51.9841,01-10-2013
308199,1,23.1228,01-10-2013
308200,1,23.1228,01-10-2013
308201,1,23.1228,01-10-2013
401002,1,68.2478,01-10-2013
401003,1,73.5048,01-10-2013
401004,1,81.9504,01-10-2013
401005,1,93.366,01-10-2013
401006,1,95.8932,01-10-2013
401007,1,98.9624,01-10-2013
401008,1,154.7208,01-10-2013
401009,1,91.6272,01-10-2013
401010,1,93.6144,01-10-2013
401011,1,92.826,01-10-2013
401012,1,97.794,01-10-2013
401013,1,98.334,01-10-2013
401014,1,82.6524,01-10-2013
401015,1,64.0656,01-10-2013
401016,1,68.2478,01-10-2013
401017,1,73.5048,01-10-2013
401018,1,75.88,01-10-2013
401019,1,93.366,01-10-2013
401020,1,91.4537,01-10-2013
401021,1,103.7664,01-10-2013
401022,1,147.5578,01-10-2013
401023,1,84.84,01-10-2013
401024,1,93.6144,01-10-2013
401025,1,92.826,01-10-2013
401026,1,90.55,01-10-2013
401027,1,98.334,01-10-2013
401028,1,82.6524,01-10-2013
401029,1,64.0656,01-10-2013
401030,1,71.5608,01-10-2013
401031,1,73.5048,01-10-2013
401032,1,81.9504,01-10-2013
401033,1,93.366,01-10-2013
401034,1,95.8932,01-10-2013
401035,1,103.7664,01-10-2013
401036,1,154.7208,01-10-2013
401037,1,91.6272,01-10-2013
401038,1,93.6144,01-10-2013
401039,1,92.826,01-10-2013
401040,1,93.2665,01-10-2013
401041,1,98.334,01-10-2013
401042,1,82.6524,01-10-2013
401043,1,64.0656,01-10-2013
401044,1,71.5608,01-10-2013
401045,1,73.5048,01-10-2013
401046,1,81.9504,01-10-2013
401047,1,93.366,01-10-2013
401048,1,95.8932,01-10-2013
401049,1,98.9624,01-10-2013
401050,1,154.7208,01-10-2013
401051,1,84.84,01-10-2013
401052,1,93.6144,01-10-2013
401053,1,88.5285,01-10-2013
401054,1,97.794,01-10-2013
401055,1,93.7815,01-10-2013
401056,1,76.53,01-10-2013
401057,1,64.0656,01-10-2013
401058,1,71.5608,01-10-2013
401059,1,68.06,01-10-2013
401060,1,81.9504,01-10-2013
401061,1,93.366,01-10-2013
401062,1,95.8932,01-10-2013
401063,1,103.7664,01-10-2013
401064,1,154.7208,01-10-2013
401065,1,91.6272,01-10-2013
401066,1,93.6144,01-10-2013
401067,1,92.826,01-10-2013
401068,1,97.794,01-10-2013
401069,1,98.334,01-10-2013
401070,1,82.6524,01-10-2013
401071,1,64.0656,01-10-2013
401072,1,71.5608,01-10-2013
401073,1,70.1018,01-10-2013
401074,1,81.9504,01-10-2013
401075,1,93.366,01-10-2013
401076,1,95.8932,01-10-2013
401077,1,103.7664,01-10-2013
401078,1,154.7208,01-10-2013
401079,1,91.6272,01-10-2013
401080,1,93.6144,01-10-2013
401081,1,92.826,01-10-2013
401082,1,93.2665,01-10-2013
401083,1,98.334,01-10-2013
401084,1,76.53,01-10-2013
401085,1,64.0656,01-10-2013
401086,1,68.2478,01-10-2013
401087,1,73.5048,01-10-2013
401088,1,78.1564,01-10-2013
401089,1,86.45,01-10-2013
401090,1,95.8932,01-10-2013
401091,1,103.7664,01-10-2013
401092,1,154.7208,01-10-2013
401093,1,91.6272,01-10-2013
401094,1,93.6144,01-10-2013
401095,1,92.826,01-10-2013
401096,1,97.794,01-10-2013
401097,1,98.334,01-10-2013
401098,1,82.6524,01-10-2013
401099,1,98.334,01-10-2013
401100,1,82.6524,01-10-2013
402001,1,224.3592,01-10-2013
402002,1,210.4056,01-10-2013
402003,1,154.9584,01-10-2013
402004,1,167.8644,01-10-2013
402005,1,152.7876,01-10-2013
402006,1,200.6646,01-10-2013
402007,1,154.9584,01-10-2013
402008,1,167.8644,01-10-2013
402009,1,224.3592,01-10-2013
402010,1,210.4056,01-10-2013
402011,1,154.9584,01-10-2013
402012,1,167.8644,01-10-2013
402013,1,224.3592,01-10-2013
402014,1,210.4056,01-10-2013
402015,1,147.7844,01-10-2013
402016,1,167.8644,01-10-2013
402017,1,207.74,01-10-2013
402018,1,210.4056,01-10-2013
402019,1,147.7844,01-10-2013
402020,1,167.8644,01-10-2013
402021,1,213.9722,01-10-2013
402022,1,194.82,01-10-2013
402023,1,154.9584,01-10-2013
402024,1,167.8644,01-10-2013
402025,1,141.47,01-10-2013
402026,1,210.4056,01-10-2013
402027,1,154.9584,01-10-2013
402028,1,167.8644,01-10-2013
402029,1,152.7876,01-10-2013
402030,1,210.4056,01-10-2013
402031,1,154.9584,01-10-2013
402032,1,167.8644,01-10-2013
402033,1,227.934,01-10-2013
402034,1,203.2452,01-10-2013
402035,1,155.952,01-10-2013
402036,1,177.8004,01-10-2013
402037,1,231.1524,01-10-2013
402038,1,203.2452,01-10-2013
402039,1,143.994,01-10-2013
402040,1,177.8004,01-10-2013
402041,1,231.1524,01-10-2013
402042,1,203.2452,01-10-2013
402043,1,150.984,01-10-2013
402044,1,177.8004,01-10-2013
402045,1,240.8184,01-10-2013
402046,1,203.2452,01-10-2013
402047,1,164.8944,01-10-2013
402048,1,169.5689,01-10-2013
402049,1,240.8184,01-10-2013
402050,1,188.19,01-10-2013
402051,1,164.8944,01-10-2013
402052,1,169.5689,01-10-2013
402053,1,226.1412,01-10-2013
402054,1,193.8357,01-10-2013
402055,1,157.73,01-10-2013
402056,1,177.8004,01-10-2013
402057,1,226.1412,01-10-2013
402058,1,188.19,01-10-2013
402059,1,170.3484,01-10-2013
402060,1,177.8004,01-10-2013
402061,1,152.7876,01-10-2013
402062,1,203.2452,01-10-2013
402063,1,159.9264,01-10-2013
402064,1,177.8004,01-10-2013
402065,1,225.072,01-10-2013
402066,1,156.0816,01-10-2013
402067,1,149.9904,01-10-2013
402068,1,162.9072,01-10-2013
402069,1,230.796,01-10-2013
402070,1,156.0816,01-10-2013
402071,1,165.8772,01-10-2013
402072,1,155.3652,01-10-2013
402073,1,230.796,01-10-2013
402074,1,156.0816,01-10-2013
402075,1,165.8772,01-10-2013
402076,1,162.9072,01-10-2013
402077,1,235.0944,01-10-2013
402078,1,156.0816,01-10-2013
402079,1,164.8944,01-10-2013
402080,1,162.9072,01-10-2013
402081,1,224.2104,01-10-2013
402082,1,156.0816,01-10-2013
402083,1,152.68,01-10-2013
402084,1,162.9072,01-10-2013
402085,1,213.9722,01-10-2013
402086,1,156.0816,01-10-2013
402087,1,151.101,01-10-2013
402088,1,150.84,01-10-2013
402089,1,224.3592,01-10-2013
402090,1,156.0816,01-10-2013
402091,1,146.7,01-10-2013
402092,1,162.9072,01-10-2013
402093,1,171.936,01-10-2013
402094,1,156.0816,01-10-2013
402095,1,194.6376,01-10-2013
402096,1,162.9072,01-10-2013
402097,1,171.936,01-10-2013
402098,1,156.0816,01-10-2013
402099,1,194.6376,01-10-2013
402100,1,162.9072,01-10-2013
405001,1,297.9936,01-10-2013
405002,1,281.1024,01-10-2013
405003,1,314.3772,01-10-2013
405004,1,325.3068,01-10-2013
405005,1,232.362,01-10-2013
405006,1,237.87,01-10-2013
405007,1,226.3032,01-10-2013
405008,1,225.7524,01-10-2013
405009,1,357.8256,01-10-2013
405010,1,357.4692,01-10-2013
405011,1,357.1128,01-10-2013
405012,1,350.6652,01-10-2013
405013,1,572.5188,01-10-2013
405014,1,565.3692,01-10-2013
405015,1,558.2088,01-10-2013
405016,1,543.8988,01-10-2013
405017,1,442.0224,01-10-2013
405018,1,437.0544,01-10-2013
405019,1,427.1184,01-10-2013
405020,1,422.1504,01-10-2013
405021,1,99.1116,01-10-2013
405022,1,93.6036,01-10-2013
405023,1,90.8496,01-10-2013
405024,1,88.0956,01-10-2013
405025,1,297.9936,01-10-2013
405026,1,281.1024,01-10-2013
405027,1,314.3772,01-10-2013
405028,1,325.3068,01-10-2013
405029,1,232.362,01-10-2013
405030,1,237.87,01-10-2013
405031,1,226.3032,01-10-2013
405032,1,225.7524,01-10-2013
405033,1,357.8256,01-10-2013
405034,1,357.4692,01-10-2013
405035,1,357.1128,01-10-2013
405036,1,350.6652,01-10-2013
405037,1,572.5188,01-10-2013
405038,1,565.3692,01-10-2013
405039,1,558.2088,01-10-2013
405040,1,543.8988,01-10-2013
405041,1,442.0224,01-10-2013
405042,1,437.0544,01-10-2013
405043,1,427.1184,01-10-2013
405044,1,422.1504,01-10-2013
405045,1,99.1116,01-10-2013
405046,1,93.6036,01-10-2013
405047,1,90.8496,01-10-2013
405048,1,88.0956,01-10-2013
405049,1,297.9936,01-10-2013
405050,1,281.1024,01-10-2013
405051,1,314.3772,01-10-2013
405052,1,325.3068,01-10-2013
405053,1,232.362,01-10-2013
405054,1,237.87,01-10-2013
405055,1,226.3032,01-10-2013
405056,1,225.7524,01-10-2013
405057,1,357.8256,01-10-2013
405058,1,357.4692,01-10-2013
405059,1,357.1128,01-10-2013
405060,1,350.6652,01-10-2013
405061,1,572.5188,01-10-2013
405062,1,565.3692,01-10-2013
405063,1,558.2088,01-10-2013
405064,1,543.8988,01-10-2013
405065,1,442.0224,01-10-2013
405066,1,437.0544,01-10-2013
405067,1,427.1184,01-10-2013
405068,1,422.1504,01-10-2013
405069,1,99.1116,01-10-2013
405070,1,93.6036,01-10-2013
405071,1,90.8496,01-10-2013
405072,1,88.0956,01-10-2013
405073,1,307.9296,01-10-2013
405074,1,276.1344,01-10-2013
405075,1,316.8612,01-10-2013
405076,1,314.9843,01-10-2013
405077,1,237.3532,01-10-2013
405078,1,265.3992,01-10-2013
405079,1,226.3322,01-10-2013
405080,1,253.2816,01-10-2013
405081,1,368.5608,01-10-2013
405082,1,357.8256,01-10-2013
405083,1,357.4692,01-10-2013
405084,1,353.5272,01-10-2013
405085,1,579.6792,01-10-2013
405086,1,558.2088,01-10-2013
405087,1,547.4736,01-10-2013
405088,1,536.7384,01-10-2013
405089,1,441.0288,01-10-2013
405090,1,403.76,01-10-2013
405091,1,425.1312,01-10-2013
405092,1,416.1996,01-10-2013
405093,1,103.518,01-10-2013
405094,1,98.01,01-10-2013
405095,1,92.502,01-10-2013
405096,1,86.994,01-10-2013
405097,1,403.76,01-10-2013
405098,1,425.1312,01-10-2013
405099,1,416.1996,01-10-2013
405100,1,103.518,01-10-2013
405101,1,98.01,01-10-2013
405102,1,92.502,01-10-2013
405103,1,86.994,01-10-2013
406001,1,27.5292,01-10-2013
406002,1,27.5292,01-10-2013
406003,1,27.5292,01-10-2013
406004,1,33.0264,01-10-2013
406005,1,33.0264,01-10-2013
406006,1,33.0264,01-10-2013
406007,1,11.0052,01-10-2013
406008,1,11.0052,01-10-2013
406009,1,11.0052,01-10-2013
406010,1,11.0052,01-10-2013
406011,1,21.0017,01-10-2013
406012,1,21.0017,01-10-2013
406013,1,21.0017,01-10-2013
406014,1,20.3688,01-10-2013
406015,1,20.3688,01-10-2013
406016,1,20.3688,01-10-2013
406017,1,35.68,01-10-2013
406018,1,35.68,01-10-2013
406019,1,35.68,01-10-2013
406020,1,27.5076,01-10-2013
406021,1,27.5076,01-10-2013
406022,1,27.5076,01-10-2013
406023,1,27.5076,01-10-2013
406024,1,3.8232,01-10-2013
406025,1,3.8232,01-10-2013
406026,1,3.8232,01-10-2013
406027,1,3.8232,01-10-2013
406028,1,27.3774,01-10-2013
406029,1,27.3774,01-10-2013
406030,1,27.3774,01-10-2013
406031,1,27.3774,01-10-2013
406032,1,7.64,01-10-2013
406033,1,7.64,01-10-2013
406034,1,7.64,01-10-2013
406035,1,7.64,01-10-2013
406036,1,13.7592,01-10-2013
406037,1,13.7592,01-10-2013
406038,1,13.7592,01-10-2013
406039,1,13.7592,01-10-2013
406040,1,42.9408,01-10-2013
406041,1,42.9408,01-10-2013
406042,1,42.9408,01-10-2013
406043,1,42.9408,01-10-2013
406044,1,121.45,01-10-2013
406045,1,121.45,01-10-2013
406046,1,121.45,01-10-2013
406047,1,212.9112,01-10-2013
406048,1,197.14,01-10-2013
406049,1,197.14,01-10-2013
406050,1,12.42,01-10-2013
406051,1,12.42,01-10-2013
406052,1,12.42,01-10-2013
406053,1,12.42,01-10-2013
406054,1,47.1852,01-10-2013
406055,1,47.1852,01-10-2013
406056,1,47.1852,01-10-2013
406057,1,47.1852,01-10-2013
406058,1,33.7716,01-10-2013
406059,1,33.7716,01-10-2013
406060,1,33.7716,01-10-2013
406061,1,33.7716,01-10-2013
406062,1,15.4224,01-10-2013
406063,1,15.4224,01-10-2013
406064,1,15.4224,01-10-2013
406065,1,15.4224,01-10-2013
406066,1,94.27,01-10-2013
406067,1,94.27,01-10-2013
406068,1,94.27,01-10-2013
406069,1,94.27,01-10-2013
501001,1,5.4972,01-10-2013
501002,1,7.1496,01-10-2013
501003,1,9.3528,01-10-2013
501004,1,11.4156,01-10-2013
501005,1,13.4028,01-10-2013
501006,1,14.3964,01-10-2013
501007,1,15.6251,01-10-2013
501008,1,17.874,01-10-2013
501009,1,19.3644,01-10-2013
501010,1,19.8612,01-10-2013
501011,1,15.3792,01-10-2013
501012,1,16.8156,01-10-2013
501013,1,17.8848,01-10-2013
501014,1,8.4348,01-10-2013
501015,1,11.4156,01-10-2013
501016,1,12.7823,01-10-2013
501017,1,14.3964,01-10-2013
501018,1,15.17,01-10-2013
501019,1,17.874,01-10-2013
501020,1,19.0344,01-10-2013
501021,1,21.762,01-10-2013
501022,1,22.4746,01-10-2013
501023,1,15.17,01-10-2013
501024,1,17.874,01-10-2013
501025,1,7.8084,01-10-2013
501026,1,8.16,01-10-2013
501027,1,15.0336,01-10-2013
501028,1,11.0916,01-10-2013
501029,1,8.8128,01-10-2013
501030,1,10.9296,01-10-2013
501031,1,11.4264,01-10-2013
501032,1,10.4328,01-10-2013
501033,1,11.4156,01-10-2013
501034,1,5.4972,01-10-2013
501035,1,7.1496,01-10-2013
501036,1,9.3528,01-10-2013
501037,1,11.4156,01-10-2013
501038,1,13.4028,01-10-2013
501039,1,14.3964,01-10-2013
501040,1,15.6251,01-10-2013
501041,1,17.874,01-10-2013
501042,1,19.3644,01-10-2013
501043,1,19.8612,01-10-2013
501044,1,15.3792,01-10-2013
501045,1,16.8156,01-10-2013
501046,1,17.8848,01-10-2013
501047,1,8.4348,01-10-2013
501048,1,11.4156,01-10-2013
501049,1,12.7823,01-10-2013
501050,1,14.3964,01-10-2013
501051,1,15.17,01-10-2013
501052,1,17.874,01-10-2013
501053,1,19.0344,01-10-2013
501054,1,21.762,01-10-2013
501055,1,22.4746,01-10-2013
501056,1,15.17,01-10-2013
501057,1,17.874,01-10-2013
501058,1,7.8084,01-10-2013
501059,1,8.16,01-10-2013
501060,1,15.0336,01-10-2013
501061,1,11.0916,01-10-2013
501062,1,8.8128,01-10-2013
501063,1,10.9296,01-10-2013
501064,1,11.4264,01-10-2013
501065,1,10.4328,01-10-2013
501066,1,11.4156,01-10-2013
501067,1,5.4972,01-10-2013
501068,1,7.1496,01-10-2013
501069,1,9.3528,01-10-2013
501070,1,11.4156,01-10-2013
501071,1,13.4028,01-10-2013
501072,1,14.3964,01-10-2013
501073,1,15.6251,01-10-2013
501074,1,17.874,01-10-2013
501075,1,19.3644,01-10-2013
501076,1,19.8612,01-10-2013
501077,1,15.3792,01-10-2013
501078,1,16.8156,01-10-2013
501079,1,17.8848,01-10-2013
501080,1,8.4348,01-10-2013
501081,1,11.4156,01-10-2013
501082,1,12.7823,01-10-2013
501083,1,14.3964,01-10-2013
501084,1,15.17,01-10-2013
501085,1,17.874,01-10-2013
501086,1,19.0344,01-10-2013
501087,1,21.762,01-10-2013
501088,1,22.4746,01-10-2013
501089,1,15.17,01-10-2013
501090,1,17.874,01-10-2013
501091,1,7.8084,01-10-2013
501092,1,8.16,01-10-2013
503001,1,180.5281,01-10-2013
503002,1,210.762,01-10-2013
503003,1,114.2316,01-10-2013
503004,1,133.0992,01-10-2013
503005,1,143.532,01-10-2013
503006,1,141.625,01-10-2013
503007,1,117.73,01-10-2013
503008,1,148.9968,01-10-2013
503009,1,152.9712,01-10-2013
503010,1,123.24,01-10-2013
503011,1,145.5192,01-10-2013
503012,1,128.142,01-10-2013
503013,1,98.8308,01-10-2013
503014,1,144.0288,01-10-2013
503015,1,149.4936,01-10-2013
503016,1,93.8628,01-10-2013
503017,1,99.3276,01-10-2013
503018,1,180.5281,01-10-2013
503019,1,210.762,01-10-2013
503020,1,114.2316,01-10-2013
503021,1,133.0992,01-10-2013
503022,1,143.532,01-10-2013
503023,1,141.625,01-10-2013
503024,1,117.73,01-10-2013
503025,1,148.9968,01-10-2013
503026,1,152.9712,01-10-2013
503027,1,123.24,01-10-2013
503028,1,145.5192,01-10-2013
503029,1,128.142,01-10-2013
503030,1,98.8308,01-10-2013
503031,1,144.0288,01-10-2013
503032,1,149.4936,01-10-2013
503033,1,93.8628,01-10-2013
503034,1,99.3276,01-10-2013
503035,1,180.5281,01-10-2013
503036,1,210.762,01-10-2013
503037,1,114.2316,01-10-2013
503038,1,133.0992,01-10-2013
503039,1,143.532,01-10-2013
503040,1,141.625,01-10-2013
503041,1,117.73,01-10-2013
503042,1,148.9968,01-10-2013
503043,1,152.9712,01-10-2013
503044,1,123.24,01-10-2013
503045,1,145.5192,01-10-2013
503046,1,128.142,01-10-2013
503047,1,98.8308,01-10-2013
503048,1,144.0288,01-10-2013
503049,1,149.4936,01-10-2013
503050,1,93.8628,01-10-2013
503051,1,99.3276,01-10-2013
503052,1,117.73,01-10-2013
503053,1,148.9968,01-10-2013
503054,1,152.9712,01-10-2013
503055,1,123.24,01-10-2013
503056,1,145.5192,01-10-2013
503057,1,128.142,01-10-2013
503058,1,98.8308,01-10-2013
503059,1,144.0288,01-10-2013
503060,1,149.4936,01-10-2013
503061,1,93.8628,01-10-2013
503062,1,99.3276,01-10-2013
504001,1,71.0316,01-10-2013
504002,1,105.31,01-10-2013
504003,1,109.91,01-10-2013
504004,1,133.596,01-10-2013
504005,1,103.302,01-10-2013
504006,1,114.2316,01-10-2013
504007,1,132.44,01-10-2013
504008,1,132.6024,01-10-2013
504009,1,148.9968,01-10-2013
504010,1,153.9648,01-10-2013
504011,1,71.0316,01-10-2013
504012,1,105.31,01-10-2013
504013,1,109.91,01-10-2013
504014,1,133.596,01-10-2013
504015,1,103.302,01-10-2013
504016,1,114.2316,01-10-2013
504017,1,132.44,01-10-2013
504018,1,132.6024,01-10-2013
504019,1,148.9968,01-10-2013
504020,1,153.9648,01-10-2013
504021,1,71.0316,01-10-2013
504022,1,105.31,01-10-2013
504023,1,109.91,01-10-2013
504024,1,133.596,01-10-2013
504025,1,103.302,01-10-2013
504026,1,114.2316,01-10-2013
504027,1,132.44,01-10-2013
504028,1,132.6024,01-10-2013
504029,1,148.9968,01-10-2013
504030,1,153.9648,01-10-2013
504031,1,71.0316,01-10-2013
504032,1,105.31,01-10-2013
504033,1,109.91,01-10-2013
504034,1,133.596,01-10-2013
504035,1,103.302,01-10-2013
504036,1,114.2316,01-10-2013
504037,1,132.44,01-10-2013
504038,1,132.6024,01-10-2013
504039,1,148.9968,01-10-2013
504040,1,153.9648,01-10-2013
504041,1,71.0316,01-10-2013
504042,1,105.31,01-10-2013
504043,1,109.91,01-10-2013
504044,1,133.596,01-10-2013
504045,1,103.302,01-10-2013
504046,1,114.2316,01-10-2013
504047,1,132.44,01-10-2013
504048,1,132.6024,01-10-2013
504049,1,148.9968,01-10-2013
504050,1,153.9648,01-10-2013
504051,1,139.0608,01-10-2013
504052,1,153.9648,01-10-2013
504053,1,135.972,01-10-2013
504054,1,148.5,01-10-2013
504055,1,163.9008,01-10-2013
504056,1,143.8452,01-10-2013
504057,1,112.7335,01-10-2013
504058,1,133.0992,01-10-2013
504059,1,108.0648,01-10-2013
504060,1,126.6516,01-10-2013
504061,1,132.1056,01-10-2013
504062,1,139.1904,01-10-2013
504063,1,139.0608,01-10-2013
504064,1,141.625,01-10-2013
504065,1,142.4196,01-10-2013
504066,1,133.0992,01-10-2013
504067,1,137.04,01-10-2013
504068,1,131.6844,01-10-2013
504069,1,132.6228,01-10-2013
504070,1,146.8368,01-10-2013
504071,1,125.9,01-10-2013
504072,1,148.5,01-10-2013
504073,1,163.9008,01-10-2013
504074,1,133.19,01-10-2013
504075,1,109.45,01-10-2013
504076,1,133.0992,01-10-2013
504077,1,108.0648,01-10-2013
504078,1,126.6516,01-10-2013
504079,1,122.32,01-10-2013
504080,1,139.1904,01-10-2013
504081,1,139.0608,01-10-2013
504082,1,141.625,01-10-2013
504083,1,142.4196,01-10-2013
504084,1,133.0992,01-10-2013
504085,1,148.0032,01-10-2013
504086,1,121.93,01-10-2013
504087,1,128.76,01-10-2013
504088,1,153.9648,01-10-2013
504089,1,135.972,01-10-2013
504090,1,148.5,01-10-2013
504091,1,151.76,01-10-2013
504092,1,143.8452,01-10-2013
504093,1,118.206,01-10-2013
504094,1,126.9372,01-10-2013
504095,1,108.0648,01-10-2013
504096,1,117.27,01-10-2013
504097,1,122.32,01-10-2013
504098,1,139.1904,01-10-2013
504099,1,139.0608,01-10-2013
504100,1,137.5,01-10-2013
504101,1,131.87,01-10-2013
602001,1,26.21,01-10-2013
602002,1,26.67,01-10-2013
602003,1,27.13,01-10-2013
602004,1,27.59,01-10-2013
602005,1,28.05,01-10-2013
602006,1,7.1496,01-10-2013
602007,1,78.3648,01-10-2013
602008,1,78.3648,01-10-2013
602009,1,78.3648,01-10-2013
602010,1,78.3648,01-10-2013
602011,1,78.3648,01-10-2013
602012,1,8.9316,01-10-2013
602013,1,6.9012,01-10-2013
602014,1,5.4972,01-10-2013
602015,1,8.1864,01-10-2013
602016,1,6.2856,01-10-2013
602017,1,8.9316,01-10-2013
602018,1,6.9012,01-10-2013
602019,1,5.4972,01-10-2013
602020,1,8.1864,01-10-2013
602021,1,6.2856,01-10-2013
602022,1,8.9316,01-10-2013
602023,1,6.9012,01-10-2013
602024,1,5.4972,01-10-2013
602025,1,8.1864,01-10-2013
602026,1,6.2856,01-10-2013
602027,1,27.4186,01-10-2013
602028,1,27.4186,01-10-2013
602029,1,27.4186,01-10-2013
602030,1,27.4186,01-10-2013
602031,1,79.4556,01-10-2013
602032,1,89.3916,01-10-2013
602033,1,60.5664,01-10-2013
602034,1,93.0312,01-10-2013
602035,1,103.7664,01-10-2013
602036,1,79.4556,01-10-2013
602037,1,89.3916,01-10-2013
602038,1,60.5664,01-10-2013
602039,1,93.0312,01-10-2013
602040,1,103.7664,01-10-2013
602041,1,79.4556,01-10-2013
602042,1,89.3916,01-10-2013
602043,1,60.5664,01-10-2013
602044,1,93.0312,01-10-2013
602045,1,103.7664,01-10-2013
602046,1,26.21,01-10-2013
602047,1,26.67,01-10-2013
602048,1,27.13,01-10-2013
602049,1,27.59,01-10-2013
602050,1,28.05,01-10-2013
602051,1,7.1496,01-10-2013
602052,1,78.3648,01-10-2013
602053,1,78.3648,01-10-2013
602054,1,78.3648,01-10-2013
602055,1,78.3648,01-10-2013
602056,1,78.3648,01-10-2013
602057,1,8.9316,01-10-2013
602058,1,6.9012,01-10-2013
602059,1,5.4972,01-10-2013
602060,1,8.1864,01-10-2013
602061,1,6.2856,01-10-2013
602062,1,8.9316,01-10-2013
602063,1,6.9012,01-10-2013
602064,1,5.4972,01-10-2013
602065,1,8.1864,01-10-2013
602066,1,6.2856,01-10-2013
602067,1,8.9316,01-10-2013
602068,1,6.9012,01-10-2013
602069,1,5.4972,01-10-2013
602070,1,8.1864,01-10-2013
602071,1,6.2856,01-10-2013
602072,1,27.4186,01-10-2013
602073,1,27.4186,01-10-2013
602074,1,27.4186,01-10-2013
602075,1,27.4186,01-10-2013
602076,1,79.4556,01-10-2013
602077,1,89.3916,01-10-2013
602078,1,60.5664,01-10-2013
602079,1,93.0312,01-10-2013
602080,1,103.7664,01-10-2013
602081,1,79.4556,01-10-2013
602082,1,89.3916,01-10-2013
602083,1,60.5664,01-10-2013
602084,1,93.0312,01-10-2013
602085,1,103.7664,01-10-2013
602086,1,79.4556,01-10-2013
602087,1,89.3916,01-10-2013
602088,1,60.5664,01-10-2013
602089,1,93.0312,01-10-2013
602090,1,103.7664,01-10-2013
701001,1,2.884,01-10-2013
701002,1,3.8448,01-10-2013
701003,1,3.17,01-10-2013
701004,1,4.4604,01-10-2013
701005,1,2.7432,01-10-2013
701006,1,6.048,01-10-2013
701007,1,2.884,01-10-2013
701008,1,3.8448,01-10-2013
701009,1,3.17,01-10-2013
701010,1,4.4604,01-10-2013
